Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-14 00:00:00+05:30,1029.4465337227045,1032.2635155708274,1010.7836797307418,1025.177001953125,6728187,0.0,0.0
2020-12-15 00:00:00+05:30,1017.6503166522581,1024.4287403099272,1014.1290352797589,1016.4178466796875,6905926,0.0,0.0
2020-12-16 00:00:00+05:30,1021.1717912743128,1029.006665303014,1015.5377185199097,1026.1895751953125,7788404,0.0,0.0
2020-12-17 00:00:00+05:30,1026.3654344651773,1029.0063953013716,1017.8262632848994,1020.4672241210938,6658153,0.0,0.0
2020-12-18 00:00:00+05:30,1041.2866180008887,1051.9825288026625,1034.90429721945,1047.4049072265625,15995676,0.0,0.0
2020-12-21 00:00:00+05:30,1045.820384009775,1064.967348110964,1014.172916215412,1036.4010009765625,10858352,0.0,0.0
2020-12-22 00:00:00+05:30,1040.5386954389212,1077.3800820720362,1035.3447836733826,1074.4310302734375,10901851,0.0,0.0
2020-12-23 00:00:00+05:30,1089.8365850669452,1108.1912427335908,1083.2782414933815,1103.08544921875,15878346,0.0,0.0
2020-12-24 00:00:00+05:30,1100.3124102877798,1100.3124102877798,1079.272732749329,1088.1199951171875,7313885,0.0,0.0
2020-12-28 00:00:00+05:30,1090.232771464013,1098.6398743846044,1088.0760294385987,1091.8614501953125,4607051,0.0,0.0
2020-12-29 00:00:00+05:30,1087.1956067576748,1104.3177941793053,1087.1956067576748,1100.66455078125,6878105,0.0,0.0
2020-12-30 00:00:00+05:30,1103.041316804562,1103.305455874379,1089.968582068067,1097.5833740234375,5194690,0.0,0.0
2020-12-31 00:00:00+05:30,1094.2382040986772,1107.7951590929808,1090.7169226695585,1105.50634765625,7430470,0.0,0.0
2021-01-01 00:00:00+05:30,1107.3549790511033,1114.0453921542232,1105.5063278261723,1109.5997314453125,4253550,0.0,0.0
2021-01-04 00:00:00+05:30,1117.1264659808303,1135.6131923682199,1110.2159730853582,1134.0726318359375,7208454,0.0,0.0
2021-01-05 00:00:00+05:30,1128.5705521657621,1143.5359963052456,1122.4523694578306,1138.9583740234375,8145280,0.0,0.0
2021-01-06 00:00:00+05:30,1144.416447054036,1146.1770877418114,1116.2902550512151,1128.65869140625,7161715,0.0,0.0
2021-01-07 00:00:00+05:30,1140.895260163104,1142.3478103430095,1105.242283283007,1111.096435546875,10954918,0.0,0.0
2021-01-08 00:00:00+05:30,1125.2694168181652,1159.205807166795,1125.2694168181652,1155.0682373046875,13186251,0.0,0.0
2021-01-11 00:00:00+05:30,1181.4778045970766,1217.791015480157,1179.6291535352227,1211.4967041015625,20528626,0.0,0.0
2021-01-12 00:00:00+05:30,1213.0813474604747,1213.0813474604747,1197.2355823993075,1207.579345703125,8309868,0.0,0.0
2021-01-13 00:00:00+05:30,1209.427928406839,1226.1100612683126,1197.2355146942416,1221.13623046875,14442997,0.0,0.0
2021-01-14 00:00:00+05:30,1197.2356405052901,1218.3633282789128,1160.6582880628148,1206.47900390625,27521697,0.0,0.0
