Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-14 00:00:00+05:30,654.9719120410531,657.3398509855255,647.8680952076361,649.83349609375,17222050,0.0,0.0
2020-12-15 00:00:00+05:30,653.9300382066189,660.6312591314887,646.9209158475564,658.9027099609375,21561436,0.0,0.0
2020-12-16 00:00:00+05:30,664.9173774239054,670.9793253567364,660.4182926051539,668.0903930664062,16832092,0.0,0.0
2020-12-17 00:00:00+05:30,671.8316971698117,684.334427687693,665.1541201988684,682.8189697265625,21924478,0.0,0.0
2020-12-18 00:00:00+05:30,679.5984953959074,681.8243349393504,666.0065486123938,668.3981323242188,22995918,0.0,0.0
2020-12-21 00:00:00+05:30,671.3106509758467,674.3179216949129,647.2523696013045,650.0702514648438,23761824,0.0,0.0
2020-12-22 00:00:00+05:30,655.8244596437975,655.8244596437975,636.9756406113383,650.283447265625,22851558,0.0,0.0
2020-12-23 00:00:00+05:30,647.6313366151035,654.0010695985399,644.5767183346328,651.4910888671875,15467394,0.0,0.0
2020-12-24 00:00:00+05:30,658.0029330191164,664.9173036746126,652.1304324501009,661.6495361328125,14952188,0.0,0.0
2020-12-28 00:00:00+05:30,665.3908677908984,672.9682726910083,664.9172799846416,669.1085205078125,11699194,0.0,0.0
2020-12-29 00:00:00+05:30,672.9919612810602,679.4800909681309,672.4946709703752,675.9044799804688,14495346,0.0,0.0
2020-12-30 00:00:00+05:30,681.9191122043819,681.9191122043819,669.1795883098822,678.41455078125,16216726,0.0,0.0
2020-12-31 00:00:00+05:30,679.5984851060285,683.8607752565193,674.8863096751678,680.2141723632812,22145750,0.0,0.0
2021-01-01 00:00:00+05:30,681.9664057166303,683.3871690618734,672.7787911885241,674.8862915039062,8810938,0.0,0.0
2021-01-04 00:00:00+05:30,681.0193356443933,681.0193356443933,662.549409295206,670.6004028320312,15740192,0.0,0.0
2021-01-05 00:00:00+05:30,672.1158159334071,677.5857784188031,667.2852432584963,675.667724609375,14386824,0.0,0.0
2021-01-06 00:00:00+05:30,679.5985087322957,681.9664477871121,669.2269241099976,672.7551879882812,22134050,0.0,0.0
