Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-14 00:00:00-05:00,204.47793178105667,207.46210106509508,204.2668318593756,205.53341674804688,28798400,0.0,0.0
2020-12-15 00:00:00-05:00,206.4641624379437,206.70404737101398,203.65271805023914,205.46624755859375,27000600,0.0,0.0
2020-12-16 00:00:00-05:00,206.06118358324636,211.20431778476424,206.03239855894847,210.40789794921875,35023300,0.0,0.0
2020-12-17 00:00:00-05:00,210.9740416310339,211.95277646807847,209.10294167890282,210.54225158691406,32515800,0.0,0.0
2020-12-18 00:00:00-05:00,209.74578857421875,210.80128814640273,207.2797790521737,209.74578857421875,63354900,0.0,0.0
2020-12-21 00:00:00-05:00,208.74787985959026,214.9369084468528,208.48880002213403,213.58395385742188,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,213.6799239847867,216.50097338667925,212.87391405322188,214.8793487548828,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,214.08293413992092,214.51472413933894,211.86639945368123,212.07749938964844,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,212.46129811786358,214.56269259636701,212.2501981931746,213.73748779296875,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,215.3686881144162,216.88476263524183,213.99655333703302,215.85806274414062,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,217.15338893031324,217.98818363707903,214.5338501101297,215.08078002929688,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,216.11710776630215,216.50093240492762,212.5092440117001,212.7107391357422,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,212.72995237585465,213.97735693650276,210.7916780475065,213.4208221435547,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,213.52635524032226,213.9773400431163,206.1187080370233,208.88218688964844,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,208.46960485056292,209.678634329478,206.97272515420607,209.08370971679688,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,203.58554280387045,207.73076146630103,203.36485276551582,203.6623077392578,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,205.3798725038288,210.46543588069164,205.06323728487098,209.45791625976562,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,209.83213069780732,211.6552648790283,208.24889607857534,210.73410034179688,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,209.63066780968265,210.0528676774654,207.961063234746,208.69032287597656,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,207.74037126573907,208.31610101495866,204.68904166255604,206.23388671875,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,205.36072813105426,207.9898580178423,205.27435841483444,207.58685302734375,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,207.1742536782788,208.66154338232383,204.13251409385208,204.40118408203125,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,204.8809522010558,205.83088727894048,203.45123255832522,204.046142578125,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,205.10160570482998,208.2009147581072,204.0269259531728,207.68276977539062,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,208.89177983890295,216.65445212921978,208.49836506665167,215.26312255859375,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,215.6086111691637,217.1438808555298,213.42086138301298,215.86769104003906,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,217.89228323533874,220.76131229354894,216.66407355456315,216.80799865722656,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,219.8497492395992,220.48304900698852,215.14801018418993,220.2431640625,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,222.47888575422274,224.7050103480152,220.7709061802584,222.92987060546875,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,228.37044973267308,230.7117289549116,220.82846706760978,223.47679138183594,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,226.07718323182823,232.82274716387465,225.5782184133488,229.26284790039062,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,226.44181938602617,228.38968415248007,221.98955497107204,222.5748748779297,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,225.54940574495873,232.68838365200105,223.02581157927415,229.9536895751953,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,231.53693548030532,232.50606531871057,229.03253624582663,229.81935119628906,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,229.87692260181475,235.17357096540331,229.57945300942697,233.1681365966797,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,232.84191028192274,233.39844507245968,230.64455613985325,232.21820068359375,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,232.42932823639254,233.4368479832068,230.6925634918369,232.40054321289062,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,233.31207164136814,233.82062650984076,231.0667522626685,232.6595916748047,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,232.08386345870682,234.85693261686325,231.6136983743784,233.90699768066406,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,235.08722714593918,235.97000191539507,231.14351838244667,232.9954376220703,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,234.8761299477972,235.23115495661315,232.35253581551774,234.59786987304688,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,234.06052752923827,235.37510696165688,232.90908274109216,235.07765197753906,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,235.11601808481555,236.17151764085375,233.0913886756254,233.83982849121094,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,232.0894692554744,234.9650917712769,231.72399963468183,234.8592987060547,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,232.55107806974718,234.5995949311717,231.647031012765,234.46495056152344,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,234.42650126233121,234.53229432170122,230.993047615162,231.75283813476562,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,228.33861214281137,228.82909920704134,223.51062453702826,225.5399169921875,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,221.51978961171824,225.84766286022327,219.98098436441825,224.3473358154297,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,221.2120477133172,226.20353110586373,220.24068577960895,225.57839965820312,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,223.20289775237097,225.6168844933576,219.16355148383207,220.23109436035156,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,222.67390094963855,226.36701617746488,220.76001381444942,223.49139404296875,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,226.87678608775025,228.38674041190882,224.23197397293902,227.87701416015625,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,227.94425517751202,228.2231707646158,224.52042913331536,224.9243621826172,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,223.279813142553,224.64549595106263,218.56723082291026,218.8557586669922,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,218.06716778420983,223.59722946005738,215.68201757357087,218.0575408935547,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,220.74083051607226,224.34739246721543,217.79787831196157,222.74127197265625,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,222.52002038744914,224.44351976146905,218.44221110661374,218.6922607421875,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,223.97227598423436,226.37665024660328,222.808552384188,224.8378448486328,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,227.93467679656288,227.93467679656288,223.16439187152451,223.5298614501953,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,225.97271258487288,230.02167054315927,225.34756648415365,228.05970764160156,29907600,0.0,0.0
