Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-14 00:00:00+05:30,2503.1881612432926,2504.97487656181,2462.3170483322,2499.3466796875,2483658,0.0,0.0
2020-12-15 00:00:00+05:30,2488.894307811766,2496.666475417624,2461.2002218310895,2467.0517578125,2365509,0.0,0.0
2020-12-16 00:00:00+05:30,2482.640770166435,2519.0898038639825,2466.0689430670172,2514.0869140625,2565149,0.0,0.0
2020-12-17 00:00:00+05:30,2511.228545718563,2549.374876662569,2505.8683994096655,2535.52783203125,2863460,0.0,0.0
2020-12-18 00:00:00+05:30,2562.149743793145,2588.9504733307303,2542.674503374854,2555.896240234375,6076692,0.0,0.0
2020-12-21 00:00:00+05:30,2555.8958412076045,2578.6764577580393,2488.000670312191,2519.402099609375,2705195,0.0,0.0
2020-12-22 00:00:00+05:30,2531.775410513218,2576.130527622706,2518.062284262311,2566.169677734375,2881737,0.0,0.0
2020-12-23 00:00:00+05:30,2569.3416875655425,2607.711360607139,2559.8720078527135,2598.554443359375,2790988,0.0,0.0
2020-12-24 00:00:00+05:30,2598.777325480599,2609.8103793673413,2575.7286551846814,2599.090087890625,1807144,0.0,0.0
2020-12-28 00:00:00+05:30,2599.670901026784,2635.1371580143127,2592.5240394432053,2617.001953125,2108994,0.0,0.0
2020-12-29 00:00:00+05:30,2608.6038771913923,2637.191316941435,2608.6038771913923,2617.984130859375,1994151,0.0,0.0
2020-12-30 00:00:00+05:30,2621.46806342957,2633.3497613594045,2592.523368746157,2599.044921875,2637968,0.0,0.0
2020-12-31 00:00:00+05:30,2590.7365486638723,2595.203335816741,2541.601889982316,2557.458984375,4040956,0.0,0.0
2021-01-01 00:00:00+05:30,2572.869621360881,2626.4710718058996,2571.9762638534644,2615.97412109375,2681440,0.0,0.0
2021-01-04 00:00:00+05:30,2635.404881302488,2725.4106581808696,2627.319951520228,2715.315673828125,5113293,0.0,0.0
2021-01-05 00:00:00+05:30,2715.450301024854,2782.139369743833,2715.450301024854,2763.155517578125,5801309,0.0,0.0
2021-01-06 00:00:00+05:30,2769.4086556432285,2781.4689836597395,2713.305752804704,2726.080810546875,3726716,0.0,0.0
2021-01-07 00:00:00+05:30,2747.0739048629207,2752.3001327043467,2680.2954416471475,2709.374267578125,3717827,0.0,0.0
2021-01-08 00:00:00+05:30,2760.4751695310238,2794.422760612635,2733.6744397297516,2788.079833984375,5879039,0.0,0.0
2021-01-11 00:00:00+05:30,2885.5456519418303,2885.5456519418303,2810.9949882394276,2837.706298828125,9508039,0.0,0.0
2021-01-12 00:00:00+05:30,2837.7056084359856,2867.677798518108,2814.0763443401993,2836.2763671875,3611458,0.0,0.0
2021-01-13 00:00:00+05:30,2836.410454964306,2838.1971702115275,2792.859270813279,2822.072021484375,3572801,0.0,0.0
