Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-14 00:00:00-05:00,13.05129918295084,13.351205605047769,13.040828672493594,13.271430015563965,270156000,0.0,0.0
2020-12-15 00:00:00-05:00,13.402061434232618,13.426243461845102,13.14977159927555,13.323034286499023,193016000,0.0,0.0
2020-12-16 00:00:00-05:00,13.384859771427013,13.399568888218685,13.175448623392954,13.205365180969238,223116000,0.0,0.0
2020-12-17 00:00:00-05:00,13.329264657179316,13.341979525513967,13.141542987766448,13.303836822509766,231384000,0.0,0.0
2020-12-18 00:00:00-05:00,13.341478678361133,13.367405784909927,13.033844519906944,13.234779357910156,342064000,0.0,0.0
2020-12-21 00:00:00-05:00,13.038087015106612,13.332509043149397,12.931137542013989,13.294864654541016,302332000,0.0,0.0
2020-12-22 00:00:00-05:00,13.281898915745092,13.299848088352803,13.017392551262413,13.241013526916504,185580000,0.0,0.0
2020-12-23 00:00:00-05:00,13.218823803267174,13.237770572010604,12.968528267498415,12.972765922546387,179144000,0.0,0.0
2020-12-24 00:00:00-05:00,13.000688634360822,13.095671649944181,12.902465562166906,12.957310676574707,97884000,0.0,0.0
2020-12-28 00:00:00-05:00,13.025869534762169,13.025869534762169,12.727459055388337,12.863824844360352,212564000,0.0,0.0
2020-12-29 00:00:00-05:00,12.888755475813793,13.035841889453641,12.806237206576865,12.906953811645508,170372000,0.0,0.0
2020-12-30 00:00:00-05:00,12.953823303585795,13.176696831913157,12.860586303663698,13.108887672424316,225396000,0.0,0.0
2020-12-31 00:00:00-05:00,13.099662161368183,13.114121164807875,12.87878290992759,13.018390655517578,192424000,0.0,0.0
2021-01-04 00:00:00-05:00,13.06750411712759,13.614216958333115,12.926151265819977,13.076727867126465,560640000,0.0,0.0
2021-01-05 00:00:00-05:00,13.063013897871317,13.405799918708546,13.050299979878782,13.367158889770508,322760000,0.0,0.0
2021-01-06 00:00:00-05:00,13.185420201840708,13.207857143489328,12.55070572206963,12.57912540435791,580424000,0.0,0.0
2021-01-07 00:00:00-05:00,12.931136197590789,13.340236434139047,12.85036396210047,13.306580543518066,461480000,0.0,0.0
2021-01-08 00:00:00-05:00,13.325027318748608,13.383362603495904,13.005425734005303,13.239517211914062,292528000,0.0,0.0
2021-01-11 00:00:00-05:00,13.381120845591191,13.921850895343624,13.32502896268327,13.58330249786377,518344000,0.0,0.0
2021-01-12 00:00:00-05:00,13.7139336394329,13.71592883730901,13.307577070665623,13.446934700012207,291476000,0.0,0.0
2021-01-13 00:00:00-05:00,13.452169197546132,13.586790839609762,13.347464109941011,13.493802070617676,210028000,0.0,0.0
2021-01-14 00:00:00-05:00,13.536930084160442,13.561610431812436,13.143536640465687,13.163230895996094,283120000,0.0,0.0
2021-01-15 00:00:00-05:00,13.190905033846901,13.287882305059432,12.812469810724464,12.82343864440918,277780000,0.0,0.0
2021-01-19 00:00:00-05:00,12.979747264530975,13.057279430107188,12.807980522839523,12.988722801208496,226188000,0.0,0.0
2021-01-20 00:00:00-05:00,13.074980630078048,13.392837146187576,13.020135512164993,13.328269004821777,258572000,0.0,0.0
2021-01-21 00:00:00-05:00,13.380869233947863,13.959991048301735,13.215833672489648,13.82861042022705,337780000,0.0,0.0
2021-01-22 00:00:00-05:00,13.701468596467407,13.802933631043508,13.589034728801968,13.67404556274414,246820000,0.0,0.0
2021-01-25 00:00:00-05:00,13.74310221612875,13.789721185785888,13.19938129579068,13.614962577819824,251112000,0.0,0.0
2021-01-26 00:00:00-05:00,13.542415511367036,13.606485325863583,13.34995690590269,13.397573471069336,163980000,0.0,0.0
2021-01-27 00:00:00-05:00,13.19289858121172,13.19564126498745,12.75787222578399,12.881525039672852,371272000,0.0,0.0
2021-01-28 00:00:00-05:00,12.959805478023089,13.302342356675961,12.924155341787754,13.01440143585205,228316000,0.0,0.0
2021-01-29 00:00:00-05:00,13.038335162725016,13.297357142281673,12.87529381345068,12.953324317932129,271552000,0.0,0.0
2021-02-01 00:00:00-05:00,13.01664572884835,13.2335355380806,12.866567471839382,13.199880599975586,217204000,0.0,0.0
2021-02-02 00:00:00-05:00,13.361176112515281,13.533939513350386,13.248242969774687,13.518733024597168,220440000,0.0,0.0
2021-02-03 00:00:00-05:00,13.597761908153519,13.892683188734136,13.478597798666218,13.492558479309082,245408000,0.0,0.0
2021-02-04 00:00:00-05:00,13.493054232332696,13.635154533800035,13.30034647317784,13.625930786132812,201340000,0.0,0.0
2021-02-05 00:00:00-05:00,13.68651004246619,13.698725635356672,13.507762015334324,13.552885055541992,169152000,0.0,0.0
2021-02-08 00:00:00-05:00,13.688756093800874,14.433162770962314,13.688756093800874,14.398261070251465,434624000,0.0,0.0
2021-02-09 00:00:00-05:00,14.300532438901921,14.542352674478018,14.182614166564251,14.223250389099121,287560000,0.0,0.0
2021-02-10 00:00:00-05:00,14.42268955667671,14.863200291058451,14.301281112966517,14.722845077514648,485352000,0.0,0.0
2021-02-11 00:00:00-05:00,14.938241392149193,15.229422356874197,14.883146161796272,15.207982063293457,450828000,0.0,0.0
2021-02-12 00:00:00-05:00,15.007796320212169,15.248369834422629,14.733566916671759,14.919295310974121,374756000,0.0,0.0
2021-02-16 00:00:00-05:00,15.022005252212074,15.329391251477393,14.908075461379754,15.287259101867676,321960000,0.0,0.0
2021-02-17 00:00:00-05:00,15.128455897288585,15.180809395697596,14.738552573585007,14.8641996383667,274756000,0.0,0.0
2021-02-18 00:00:00-05:00,14.687692712343281,14.831538080524819,14.534124322785622,14.787412643432617,233868000,0.0,0.0
2021-02-19 00:00:00-05:00,14.982365438062779,15.13443792178438,14.805114282360956,14.88464069366455,271724000,0.0,0.0
2021-02-22 00:00:00-05:00,14.7333173121364,15.090812459281109,14.284828587536415,14.315492630004883,325884000,0.0,0.0
2021-02-23 00:00:00-05:00,14.035779263801077,14.198821553836638,13.351952265234438,14.10234260559082,391780000,0.0,0.0
2021-02-24 00:00:00-05:00,14.08314457417038,14.466067513196569,13.717422369270516,14.458338737487793,448320000,0.0,0.0
2021-02-25 00:00:00-05:00,14.006109985240899,14.334436956835148,13.179186186601912,13.270179748535156,824436000,0.0,0.0
2021-02-26 00:00:00-05:00,13.713933240960111,13.815647436688753,13.323531609545643,13.676040649414062,500932000,0.0,0.0
2021-03-01 00:00:00-05:00,13.836093173223576,13.885953158642424,13.515245702918486,13.802936553955078,353184000,0.0,0.0
2021-03-02 00:00:00-05:00,13.861019225401146,13.881461918922543,13.358432904337935,13.368654251098633,264116000,0.0,0.0
2021-03-03 00:00:00-05:00,13.388597869897936,13.413776541433187,12.762857098855966,12.768840789794922,377592000,0.0,0.0
2021-03-04 00:00:00-05:00,12.764851636975537,12.938613575131294,12.049862368433251,12.335558891296387,573344000,0.0,0.0
2021-03-05 00:00:00-05:00,12.514805563806275,12.514805563806275,11.646497027872458,12.426553726196289,542840000,0.0,0.0
2021-03-08 00:00:00-05:00,12.415087507609316,12.436277690098503,11.53406492027041,11.56074047088623,543112000,0.0,0.0
2021-03-09 00:00:00-05:00,12.100407665853615,12.585710586701868,12.029582238014875,12.489448547363281,521824000,0.004,0.0
2021-03-10 00:00:00-05:00,12.808911083089319,12.948067565563633,12.42685387625009,12.437577247619629,384376000,0.0,0.0
2021-03-11 00:00:00-05:00,12.918141567568973,13.014155316080448,12.703171840009764,12.96153450012207,299916000,0.0,0.0
2021-03-12 00:00:00-05:00,12.617132129280913,12.85704089501398,12.559025962321957,12.824371337890625,243964000,0.0,0.0
2021-03-15 00:00:00-04:00,12.833102427316174,13.17426110970681,12.73584243101685,13.158799171447754,221988000,0.0,0.0
2021-03-16 00:00:00-04:00,13.32364243314881,13.479258807224893,13.084482313956556,13.258553504943848,272128000,0.0,0.0
2021-03-17 00:00:00-04:00,13.007671116067991,13.420153700648893,12.957544682409727,13.308429718017578,243864000,0.0,0.0
2021-03-18 00:00:00-04:00,13.104183238028991,13.151566040742917,12.685714900401814,12.691201210021973,293896000,0.0,0.0
2021-03-19 00:00:00-04:00,12.718631755835021,12.889710027684677,12.58147023108672,12.814146041870117,299208000,0.0,0.0
2021-03-22 00:00:00-04:00,12.880984776838993,13.361549203796526,12.87499901936367,13.15381145477295,297804000,0.0,0.0
2021-03-23 00:00:00-04:00,13.221645047668831,13.311673054214847,12.98921840921638,13.038597106933594,222048000,0.0,0.0
2021-03-24 00:00:00-04:00,13.118896401350066,13.126877093413306,12.605662461359328,12.611896514892578,245840000,0.0,0.0
2021-03-25 00:00:00-04:00,12.468750209276983,12.683470687202513,12.241809920894694,12.504411697387695,295144000,0.0,0.0
